discente;faltas_unidade;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade;reprovou;desempenho_exatas;historico_reprovacao;primeira_vez_pagando;n1_std_turma;prof_c1_tx_reprovacao;professor_tx_reprovao
7c9b3bee3214eb71547e7e69e0487f5f;0.0;57566139;0.0;0.0;0.0;f;1.0;True;5.31615925058548;-1;0;-1.337335912804051;-0.2174774530560776;-1.0
a56deffc44ceca8e9ff89b39c9109a66;0.0;57566139;1.2;3.0;2.0;f;1.0;True;5.31615925058548;-1;0;-0.34033444996808143;-0.2174774530560776;-1.0
c9c4ba300915c0330eea4c8224d1e2aa;0.0;57566139;8.5;9.5;0.0;f;1.0;False;5.31615925058548;-1;0;1.8198353861765193;-0.2174774530560776;-1.0
6c04abd644e53ad65c4b2946b66d6b38;0.0;57566139;0.0;0.0;8.0;f;1.0;True;5.31615925058548;-1;0;-1.337335912804051;-0.2174774530560776;-1.0
101442d93b2e6408d67adb591bc155dc;0.0;57566139;0.0;0.0;2.0;f;1.0;True;5.31615925058548;-1;0;-1.337335912804051;-0.2174774530560776;-1.0
8968929597ccc756555a87202fec0d89;0.0;57566139;0.0;0.0;0.0;f;1.0;True;5.31615925058548;-1;0;-1.337335912804051;-0.2174774530560776;-1.0
f7ad46f88a1c4e24ebe292d5fc0c4743;0.0;57566139;5.0;4.5;0.0;f;1.0;False;5.31615925058548;-1;0;0.15816628144990336;-0.2174774530560776;-1.0
8aa7aa6744721233239fdd6d60f7e50e;0.0;57566139;6.7;8.5;2.0;f;1.0;False;5.31615925058548;-1;0;1.487501565231196;-0.2174774530560776;-1.0
3d3e8c05f5333d3b79ae2cfd731f85a7;0.0;57566139;1.2;1.0;0.0;f;1.0;True;5.31615925058548;-1;0;-1.0050020918587277;-0.2174774530560776;-1.0
44844417332dc91bfc63f1e5119508b5;0.0;57566139;5.0;2.0;0.0;f;1.0;False;5.31615925058548;-1;0;-0.6726682709134046;-0.2174774530560776;-1.0
bc84f837694eaf71bd97e61415690070;0.0;57566139;0.0;0.0;0.0;f;1.0;True;5.31615925058548;-1;0;-1.337335912804051;-0.2174774530560776;-1.0
fea3e456ea7361e9c35c3ff204e378f7;0.0;57566139;4.2;5.0;2.0;f;1.0;True;5.31615925058548;-1;0;0.32433319192256493;-0.2174774530560776;-1.0
36f254dc125fb488fc371bea48025bd9;0.0;57566139;0.0;0.0;10.0;f;1.0;True;5.31615925058548;-1;0;-1.337335912804051;-0.2174774530560776;-1.0
d1b2eebf5d6c544bb2bcee0f2247424e;0.0;57566139;3.2;3.5;2.0;f;1.0;True;5.31615925058548;-1;0;-0.17416753949541983;-0.2174774530560776;-1.0
10bd3053637b8e5150a822396f62f372;0.0;57566139;3.0;2.5;0.0;f;1.0;True;5.31615925058548;-1;0;-0.506501360440743;-0.2174774530560776;-1.0
5584d0f1cccdd9305ace4cf77c5ce5b8;0.0;57566139;7.2;7.5;2.0;f;1.0;False;5.31615925058548;-1;0;1.155167744285873;-0.2174774530560776;-1.0
0edc53e48ccc6b84b316c33d241be924;0.0;57566139;5.0;6.0;2.0;f;1.0;False;5.31615925058548;-1;0;0.6566670128678881;-0.2174774530560776;-1.0
f133fce215f418991f9c0bef62896b5a;0.0;57566139;6.2;6.5;10.0;f;1.0;False;5.31615925058548;-1;0;0.8228339233405497;-0.2174774530560776;-1.0
d775a0826fe7a5a1e8c14b3a8d27eb0f;0.0;57566139;5.0;2.5;4.0;f;1.0;False;5.31615925058548;-1;0;-0.506501360440743;-0.2174774530560776;-1.0
1cd35147eb7b761d3b09ba3859d8f1d5;0.0;57566139;0.0;0.0;0.0;f;1.0;True;5.31615925058548;-1;0;-1.337335912804051;-0.2174774530560776;-1.0
133770d1ab8a6de4a147b21e84d6010f;0.0;57566139;7.3;9.0;0.0;f;1.0;False;5.31615925058548;-1;0;1.6536684757038578;-0.2174774530560776;-1.0
45a47afeab1718dc92e265fce31d29ff;0.0;57566139;5.5;3.5;2.0;f;1.0;False;5.31615925058548;-1;0;-0.17416753949541983;-0.2174774530560776;-1.0
211804c056490a41b4f3fc17880abc99;0.0;57566140;1.3;3.0;0.0;f;1.0;True;5.31615925058548;-1;0;-0.35015395745834493;-0.2174774530560776;-1.0
d7a602a6affd07a594464544a14f2bdd;0.0;57566140;6.5;5.5;0.0;f;1.0;False;5.31615925058548;-1;0;0.4725762057426501;-0.2174774530560776;-1.0
0eff10ea7ca18c6421db386a176c2b7e;0.0;57566140;7.0;5.0;0.0;f;1.0;False;5.31615925058548;-1;0;0.30803017310245107;-0.2174774530560776;-1.0
cc5469b6e213d69cb200e8eee047fd8f;0.0;57566140;3.0;1.0;0.0;f;1.0;True;5.31615925058548;-1;0;-1.008338088019141;-0.2174774530560776;-1.0
db163efd0f7579005410afeb1a60bdd9;0.0;57566140;0.8;2.0;0.0;f;1.0;True;5.31615925058548;-1;0;-0.679246022738743;-0.2174774530560776;-1.0
682289a52556bea144e09e918cf6cd33;0.0;57566140;5.3;4.0;2.0;t;1.0;False;5.31615925058548;-1;0;-0.02106189217794695;-0.2174774530560776;-1.0
ec6e87ad0200784564051727ff0fba9a;0.0;57566140;5.0;3.5;0.0;f;1.0;False;5.31615925058548;-1;0;-0.18560792481814595;-0.2174774530560776;-1.0
94f0f8a31498cf46198e8e78de191c13;0.0;57566140;5.3;4.0;2.0;f;1.0;False;5.31615925058548;-1;0;-0.02106189217794695;-0.2174774530560776;-1.0
cf129c4f08bbbced4bd2a40179004373;0.0;57566140;7.7;5.5;0.0;f;1.0;False;5.31615925058548;-1;0;0.4725762057426501;-0.2174774530560776;-1.0
87c8ed9b5ee46a87b620af169806703f;0.0;57566140;6.3;4.5;0.0;f;1.0;False;5.31615925058548;-1;0;0.14348414046225205;-0.2174774530560776;-1.0
0ce0c13b394396ed3d2343bc2232fdca;0.0;57566140;6.7;6.5;0.0;f;1.0;False;5.31615925058548;-1;0;0.801668271023048;-0.2174774530560776;-1.0
4e19e07a1c3faf993f6cca5b4bdb0326;0.0;57566140;8.5;8.0;0.0;f;1.0;False;5.31615925058548;-1;0;1.295306368943645;-0.2174774530560776;-1.0
a1477584dea4331694133882f70d3d92;0.0;57566140;5.0;4.5;0.0;f;1.0;False;5.31615925058548;-1;0;0.14348414046225205;-0.2174774530560776;-1.0
a42663d93b0b9749b6497c0dc0036b28;0.0;57566140;0.8;2.5;2.0;f;1.0;True;5.31615925058548;-1;0;-0.514699990098544;-0.2174774530560776;-1.0
614edd352f260b3932afdb244a910b08;0.0;57566140;6.3;5.0;0.0;f;1.0;False;5.31615925058548;-1;0;0.30803017310245107;-0.2174774530560776;-1.0
65dba5a4e0a8703f57ee84725fb69131;0.0;57566140;0.0;0.0;4.0;f;1.0;True;5.31615925058548;-1;0;-1.337430153299539;-0.2174774530560776;-1.0
ae3b0d0b8a90c77384728238c526cef4;0.0;57566140;0.7;2.0;0.0;f;1.0;True;5.31615925058548;-1;0;-0.679246022738743;-0.2174774530560776;-1.0
5a10d1164b8fce68c368df02c1dd921b;0.0;57566140;0.0;0.0;4.0;f;1.0;True;5.31615925058548;-1;0;-1.337430153299539;-0.2174774530560776;-1.0
feb0cb827e1cd2d1f47d9209cc8717d0;0.0;57566140;0.5;1.0;4.0;f;1.0;True;5.31615925058548;-1;0;-1.008338088019141;-0.2174774530560776;-1.0
f1df043ee4b293e857abd2c212435483;0.0;57566140;0.0;0.0;8.0;f;1.0;True;5.31615925058548;-1;0;-1.337430153299539;-0.2174774530560776;-1.0
4b5f6f2c45348368c849e8080f2935cd;0.0;57566140;0.0;0.0;4.0;f;1.0;True;5.31615925058548;-1;0;-1.337430153299539;-0.2174774530560776;-1.0
8bf063626a1bf8d2367f2be977f5cd23;0.0;57566140;0.0;0.0;8.0;f;1.0;True;5.31615925058548;-1;0;-1.337430153299539;-0.2174774530560776;-1.0
b56dffa44e0790008bc9c099ac7bc0fe;0.0;57566140;4.0;2.5;0.0;f;1.0;True;5.31615925058548;-1;0;-0.514699990098544;-0.2174774530560776;-1.0
819614a346ef03dcc98355d9d1699e02;0.0;57566140;0.0;0.0;6.0;f;1.0;True;5.31615925058548;-1;0;-1.337430153299539;-0.2174774530560776;-1.0
ec789db1cd1e97b36807b128488738f4;0.0;57566140;0.8;0.0;0.0;f;1.0;True;5.31615925058548;-1;0;-1.337430153299539;-0.2174774530560776;-1.0
4ee8d25bbdebe91cc430816b4107d177;0.0;57566140;0.0;0.0;0.0;f;1.0;True;5.31615925058548;-1;0;-1.337430153299539;-0.2174774530560776;-1.0
f5b8e5a1481e8c3f141dd48d34b53ad9;0.0;57566140;9.5;10.0;0.0;f;1.0;False;5.31615925058548;-1;0;1.953490499504441;-0.2174774530560776;-1.0
3555bdeacf30fde96e8e282c1757a0e6;0.0;57566140;0.5;0.0;0.0;f;1.0;True;5.31615925058548;-1;0;-1.337430153299539;-0.2174774530560776;-1.0
12e0d7dcac955cac21777761a52a6d0a;0.0;57566140;7.0;8.5;0.0;f;1.0;False;5.31615925058548;-1;0;1.459852401583844;-0.2174774530560776;-1.0
3fe864b9513b9e930b34ec5d6f251e6d;0.0;57566140;0.0;0.0;2.0;f;1.0;True;5.31615925058548;-1;0;-1.337430153299539;-0.2174774530560776;-1.0
3d7f00186e28a4f42244f9c1ecedea6e;0.0;57566140;0.0;0.0;2.0;f;1.0;True;5.31615925058548;-1;0;-1.337430153299539;-0.2174774530560776;-1.0
145ab5d4f6c036c3f808058638a6af1f;0.0;57566140;2.7;3.0;2.0;f;1.0;True;5.31615925058548;-1;0;-0.35015395745834493;-0.2174774530560776;-1.0
59e21f6e42557157df5d985776aefd7b;0.0;57566140;1.2;0.0;0.0;f;1.0;True;5.31615925058548;-1;0;-1.337430153299539;-0.2174774530560776;-1.0
f42632f208b7245fdec697f7ed667ff7;0.0;57566140;7.3;7.5;0.0;f;1.0;False;5.31615925058548;-1;0;1.130760336303446;-0.2174774530560776;-1.0
e32a28887d7e1379940207628eaa17e4;0.0;57566137;5.1;8.0;0.0;f;1.0;False;5.31615925058548;-1;0;1.1264583587600459;-0.2174774530560776;-1.0
8d6d4913453d78b73219ddc692c3c4c6;0.0;57566137;6.8;9.0;0.0;f;1.0;False;5.31615925058548;-1;0;1.6024266793628819;-0.2174774530560776;-1.0
feab17e19d293fed4cf91da296b66aeb;0.0;57566136;6.5;4.0;8.0;f;1.0;False;5.31615925058548;-1;0;0.02972850068210609;-0.2174774530560776;-1.0
feab801169f92c69823d87142cd2f05e;0.0;57566136;7.7;7.0;8.0;f;1.0;False;5.31615925058548;-1;0;0.9056575386370311;-0.2174774530560776;-1.0
065eae8c361bff7e7318650d1ab676dc;0.0;57566136;0.7;2.0;12.0;f;1.0;True;5.31615925058548;-1;0;-0.554224191287844;-0.2174774530560776;-1.0
8dadf341df1b7f0e433bce2bfe1a6c5f;0.0;57566136;6.2;1.5;2.0;t;1.0;False;5.31615925058548;-1;0;-0.7002123642803314;-0.2174774530560776;-1.0
25261f50937a50d7d9a2899852c4e637;0.0;57566136;7.8;3.5;2.0;f;1.0;False;5.31615925058548;-1;0;-0.11625967231038141;-0.2174774530560776;-1.0
2cff485b7070771a2a704d0aa0a88a07;0.0;57566136;6.5;4.5;4.0;f;1.0;False;5.31615925058548;-1;0;0.1757166736745936;-0.2174774530560776;-1.0
08f55a0b68dfecffa8d9add360ef7d10;0.0;57566136;6.1;0.5;6.0;t;1.0;False;5.31615925058548;-1;0;-0.9921887102653064;-0.2174774530560776;-1.0
ed930c6d9569026666ea8bb0156a0f17;0.0;57566136;5.7;4.0;0.0;f;1.0;False;5.31615925058548;-1;0;0.02972850068210609;-0.2174774530560776;-1.0
c93ab2d5e70f705aacc165126e278fe5;0.0;57566136;7.0;3.0;2.0;f;1.0;False;5.31615925058548;-1;0;-0.26224784530286893;-0.2174774530560776;-1.0
41d4d67b0ab5023091c3fb0bbfc62243;0.0;57566136;8.3;5.5;0.0;f;1.0;False;5.31615925058548;-1;0;0.4676930196595686;-0.2174774530560776;-1.0
d19c1e734467184d3e200ea47d1ee627;0.0;57566136;6.5;4.5;4.0;f;1.0;False;5.31615925058548;-1;0;0.1757166736745936;-0.2174774530560776;-1.0
780bb0c099aa59314c5e24a1123dd1aa;0.0;57566136;7.7;0.0;2.0;t;1.0;False;5.31615925058548;-1;0;-1.1381768832577939;-0.2174774530560776;-1.0
7929dfd62113a1fdfbded2a0f63dc6a1;0.0;57566136;1.8;3.5;14.0;f;1.0;True;5.31615925058548;-1;0;-0.11625967231038141;-0.2174774530560776;-1.0
441261344510e22fa1458d17d18b4eb1;0.0;57566136;0.0;0.0;30.0;f;1.0;True;5.31615925058548;-1;0;-1.1381768832577939;-0.2174774530560776;-1.0
2180794de1d8f99456123b07c0dd8f36;0.0;57566136;0.0;0.0;36.0;f;1.0;True;5.31615925058548;-1;0;-1.1381768832577939;-0.2174774530560776;-1.0
ad3ca014a078929e193b51d5f8413958;0.0;57566136;0.0;0.0;48.0;f;1.0;True;5.31615925058548;-1;0;-1.1381768832577939;-0.2174774530560776;-1.0
339c56f74ad31739866f3f36be0d9882;0.0;57566136;0.0;0.0;46.0;f;1.0;True;5.31615925058548;-1;0;-1.1381768832577939;-0.2174774530560776;-1.0
f6216f182a2340b984c1c2e3a95d2dc6;0.0;57566136;0.3;1.0;14.0;f;1.0;True;5.31615925058548;-1;0;-0.846200537272819;-0.2174774530560776;-1.0
afa78b80611a6a4d5a193ca7837f17e6;0.0;57566136;0.0;0.0;52.0;f;1.0;True;5.31615925058548;-1;0;-1.1381768832577939;-0.2174774530560776;-1.0
5ea3693d9ce0686834ed63f36256eb5b;0.0;57566136;0.0;0.0;10.0;f;1.0;True;5.31615925058548;-1;0;-1.1381768832577939;-0.2174774530560776;-1.0
4db6e30e067a7d2616eef9c2cad0b094;0.0;57566136;0.3;1.0;26.0;f;1.0;True;5.31615925058548;-1;0;-0.846200537272819;-0.2174774530560776;-1.0
45218c2c8079cc44049514f6920d7465;0.0;57566136;6.5;5.5;0.0;f;1.0;False;5.31615925058548;-1;0;0.4676930196595686;-0.2174774530560776;-1.0
d87f9dc6e79b8ddd723ef2a126c4f33a;0.0;57566136;6.0;2.5;8.0;f;1.0;False;5.31615925058548;-1;0;-0.40823601829535644;-0.2174774530560776;-1.0
8062384ff88071751cc014720c88cf10;0.0;57566136;2.0;2.0;10.0;f;1.0;True;5.31615925058548;-1;0;-0.554224191287844;-0.2174774530560776;-1.0
6bcb8a91c08683b8f684db77795c10ae;0.0;57566136;5.0;1.5;10.0;f;1.0;False;5.31615925058548;-1;0;-0.7002123642803314;-0.2174774530560776;-1.0
d78338f30a96e44d6e47fedd9be893c1;0.0;57566136;8.2;4.5;4.0;f;1.0;False;5.31615925058548;-1;0;0.1757166736745936;-0.2174774530560776;-1.0
d5665220f71e6102773217d854209604;0.0;57566136;9.5;9.0;0.0;f;1.0;False;5.31615925058548;-1;0;1.489610230606981;-0.2174774530560776;-1.0
aeb94959346c2fc17c35966c41c681b0;0.0;57566136;8.5;7.0;6.0;f;1.0;False;5.31615925058548;-1;0;0.9056575386370311;-0.2174774530560776;-1.0
3b4ae8739377dc3a2e17ebe3b6dd959c;0.0;57566144;7.3;7.5;4.0;f;1.0;False;5.31615925058548;-1;0;0.9278052776998558;-0.2174774530560776;-1.0
757d1efc928c91d998ee38dfd27ba5f3;0.0;57566144;5.8;8.5;4.0;f;1.0;False;5.31615925058548;-1;0;1.2522127174550493;-0.2174774530560776;-1.0
30901e0aa172d429d46c7f9ed88f3c89;0.0;57566144;8.3;5.5;4.0;f;1.0;False;5.31615925058548;-1;0;0.2789903981894688;-0.2174774530560776;-1.0
293e2bcab7205170f948f9ad8fda116b;0.0;57566144;6.3;9.0;2.0;f;1.0;False;5.31615925058548;-1;0;1.414416437332646;-0.2174774530560776;-1.0
7666f8a3847cdc01ad0869ad6badf2d9;0.0;57566144;6.3;6.0;8.0;f;1.0;False;5.31615925058548;-1;0;0.44119411806706554;-0.2174774530560776;-1.0
754b5025144a4ecb130cd178966c5e70;0.0;57566144;6.2;3.5;6.0;f;1.0;False;5.31615925058548;-1;0;-0.36982448132091816;-0.2174774530560776;-1.0
3ff3c3b64c5b5dcb8a97545ec096061c;0.0;57566144;3.0;1.5;8.0;f;1.0;True;5.31615925058548;-1;0;-1.0186393608313051;-0.2174774530560776;-1.0
8649446d6ba2f5b1c7369f0662249495;0.0;57566144;7.0;3.0;10.0;f;1.0;False;5.31615925058548;-1;0;-0.5320282011985149;-0.2174774530560776;-1.0
2c6c456672492d4570b7878e573b8f24;0.0;57566144;2.3;5.0;14.0;f;1.0;True;5.31615925058548;-1;0;0.11678667831187206;-0.2174774530560776;-1.0
0c8b12a461379fad14bbf2dd7659c2f5;0.0;57566144;2.3;3.5;16.0;f;1.0;True;5.31615925058548;-1;0;-0.36982448132091816;-0.2174774530560776;-1.0
977e2d7dc85856c9ff5b79cff7106101;0.0;57566144;5.2;6.0;12.0;f;1.0;False;5.31615925058548;-1;0;0.44119411806706554;-0.2174774530560776;-1.0
5653835d930a4174b0123596cea2bfd8;0.0;57566144;6.8;9.0;2.0;f;1.0;False;5.31615925058548;-1;0;1.414416437332646;-0.2174774530560776;-1.0
10bb5e6d41c89d5a3f01b8180524e11e;0.0;57566144;7.3;6.0;10.0;f;1.0;False;5.31615925058548;-1;0;0.44119411806706554;-0.2174774530560776;-1.0
4270e7dc38b706584c0d335e3d32ccd3;0.0;57566144;8.3;7.0;10.0;f;1.0;False;5.31615925058548;-1;0;0.765601557822259;-0.2174774530560776;-1.0
0dbb333b4fe19e83ab63dfd2fe09326a;0.0;57566144;8.7;7.0;0.0;f;1.0;False;5.31615925058548;-1;0;0.765601557822259;-0.2174774530560776;-1.0
63906489b432f40ce28bcfca865e25f5;0.0;57566144;0.0;0.0;38.0;f;1.0;True;5.31615925058548;-1;0;-1.5052505204640954;-0.2174774530560776;-1.0
bf05c88be8e5496f27ba6b8402d087a8;0.0;57566144;5.8;2.5;0.0;t;1.0;False;5.31615925058548;-1;0;-0.6942319210761116;-0.2174774530560776;-1.0
8332e9e90662c125d7f6de76c3d1f0a9;0.0;57566144;7.3;6.0;0.0;f;1.0;False;5.31615925058548;-1;0;0.44119411806706554;-0.2174774530560776;-1.0
b83e9e2bc66b2c661d289000bd1bf944;0.0;57566144;5.3;3.5;8.0;f;1.0;False;5.31615925058548;-1;0;-0.36982448132091816;-0.2174774530560776;-1.0
d616d436e0d72bbf222ff2592d44e1c9;0.0;57566144;5.2;5.0;4.0;f;1.0;False;5.31615925058548;-1;0;0.11678667831187206;-0.2174774530560776;-1.0
89796402382a66ef9631b0445a744d9d;0.0;57566144;5.1;2.0;6.0;t;1.0;False;5.31615925058548;-1;0;-0.8564356409537084;-0.2174774530560776;-1.0
0db412344caa3b3980c7f45a24c015cc;0.0;57566144;6.8;6.5;2.0;f;1.0;False;5.31615925058548;-1;0;0.6033978379446623;-0.2174774530560776;-1.0
cf6fe48dd453d5e58c8a148227ccbe4f;0.0;57566144;0.3;1.0;22.0;f;1.0;True;5.31615925058548;-1;0;-1.1808430807089019;-0.2174774530560776;-1.0
19a2475bdb916f2a22379c23d64edc2d;0.0;57566144;5.1;8.0;8.0;f;1.0;True;5.31615925058548;-1;0;1.0900089975774525;-0.2174774530560776;-1.0
16aefd521b68baa9f35821755d458ca1;0.0;57566144;1.8;0.0;6.0;f;1.0;True;5.31615925058548;-1;0;-1.5052505204640954;-0.2174774530560776;-1.0
63c6289da5659eff34dfd4b752fe14dd;0.0;57566144;0.0;0.0;46.0;f;1.0;True;5.31615925058548;-1;0;-1.5052505204640954;-0.2174774530560776;-1.0
ce429af010f34fe749b76a5936561b26;0.0;57566144;0.8;1.0;14.0;f;1.0;True;5.31615925058548;-1;0;-1.1808430807089019;-0.2174774530560776;-1.0
52f8016a76f4c3f2064ca7cd6947455f;0.0;57566144;6.4;5.5;2.0;f;1.0;False;5.31615925058548;-1;0;0.2789903981894688;-0.2174774530560776;-1.0
b0396e0579a3158cc457639fe9825130;0.0;57566144;0.0;0.0;18.0;f;1.0;True;5.31615925058548;-1;0;-1.5052505204640954;-0.2174774530560776;-1.0
beec3ae75a34d41dae11dc9413443028;0.0;57566144;0.8;0.0;18.0;f;1.0;True;5.31615925058548;-1;0;-1.5052505204640954;-0.2174774530560776;-1.0
1d30ffbae8c527f4ead1f5250a61405d;0.0;57566144;9.0;8.5;2.0;f;1.0;False;5.31615925058548;-1;0;1.2522127174550493;-0.2174774530560776;-1.0
cc7c72d50bd1885ec5cc2e91d946dc94;0.0;57566144;4.3;1.0;2.0;t;1.0;True;5.31615925058548;-1;0;-1.1808430807089019;-0.2174774530560776;-1.0
24f459d72a749e5c45b9944fcfe370c0;0.0;57566144;1.1;1.5;12.0;f;1.0;True;5.31615925058548;-1;0;-1.0186393608313051;-0.2174774530560776;-1.0
401fdb3f8d347bc8cacf5f4c73a6e704;0.0;57566144;7.7;4.0;18.0;f;1.0;False;5.31615925058548;-1;0;-0.20762076144332142;-0.2174774530560776;-1.0
88c6c58f2038a4f9a473d38035ecb9d1;0.0;57566144;0.0;0.0;24.0;f;1.0;True;5.31615925058548;-1;0;-1.5052505204640954;-0.2174774530560776;-1.0
a60128a747150d24b915d5b03eeb1e54;0.0;57566144;0.3;1.0;26.0;f;1.0;True;5.31615925058548;-1;0;-1.1808430807089019;-0.2174774530560776;-1.0
5a4a04d12d2cf270b8fd8d54fc0c3e80;0.0;57566144;10.0;10.0;0.0;f;1.0;False;5.31615925058548;-1;0;1.7388238770878395;-0.2174774530560776;-1.0
26e65989272dd3edfb015ead5058b956;0.0;57566144;0.5;1.5;18.0;f;1.0;True;5.31615925058548;-1;0;-1.0186393608313051;-0.2174774530560776;-1.0
621e2407d06ea66ccb865df0c45db7c7;0.0;57566144;0.3;1.0;16.0;f;1.0;True;5.31615925058548;-1;0;-1.1808430807089019;-0.2174774530560776;-1.0
600305ceb0cb9ccfee1636d93fc8aefe;0.0;57566144;0.8;2.5;32.0;f;1.0;True;5.31615925058548;-1;0;-0.6942319210761116;-0.2174774530560776;-1.0
ffb7b904ab4eec741ee423353f363b27;0.0;57566144;4.0;2.0;2.0;t;1.0;True;5.31615925058548;-1;0;-0.8564356409537084;-0.2174774530560776;-1.0
0881218364d1141b057673133b0eccb9;0.0;57566144;5.5;2.0;10.0;t;1.0;False;5.31615925058548;-1;0;-0.8564356409537084;-0.2174774530560776;-1.0
b4a25c7982c2fef55d510bd2af4f082f;0.0;57566144;5.7;2.5;16.0;t;1.0;False;5.31615925058548;-1;0;-0.6942319210761116;-0.2174774530560776;-1.0
48e17081dee39d9e61e4b077e36318a7;0.0;57566144;5.7;4.0;0.0;f;1.0;False;5.31615925058548;-1;0;-0.20762076144332142;-0.2174774530560776;-1.0
3cea6480062f235eb6178e84ce64f1be;0.0;57566144;5.7;5.5;4.0;f;1.0;False;5.31615925058548;-1;0;0.2789903981894688;-0.2174774530560776;-1.0
d0b2b2cb670416643685faf4cd2357ea;0.0;57566144;5.3;9.0;8.0;f;1.0;False;5.31615925058548;-1;0;1.414416437332646;-0.2174774530560776;-1.0
e6b0a96e398dac42b1453325f6eb96a3;0.0;57566144;5.8;7.5;0.0;f;1.0;False;5.31615925058548;-1;0;0.9278052776998558;-0.2174774530560776;-1.0
64a1453df711845be37aff7c98b59675;0.0;57566144;5.5;5.0;12.0;f;1.0;False;5.31615925058548;-1;0;0.11678667831187206;-0.2174774530560776;-1.0
072ca794211b6d89c4198f202a5daa1a;0.0;57566144;8.8;8.0;2.0;f;1.0;False;5.31615925058548;-1;0;1.0900089975774525;-0.2174774530560776;-1.0
1c4db8c4c2b979c4d868118e8eec5725;0.0;57566144;6.3;5.5;12.0;f;1.0;False;5.31615925058548;-1;0;0.2789903981894688;-0.2174774530560776;-1.0
b508e1108eaf489cded337e16bef0152;0.0;57566144;5.3;4.0;2.0;f;1.0;False;5.31615925058548;-1;0;-0.20762076144332142;-0.2174774530560776;-1.0
3bae77eb7f7ecf16cd36c9fb3fff21e6;0.0;57566144;9.7;10.0;2.0;f;1.0;False;5.31615925058548;-1;0;1.7388238770878395;-0.2174774530560776;-1.0
cb8809586c9df7be38652c6ec95d144a;0.0;57566144;6.0;6.0;2.0;f;1.0;False;5.31615925058548;-1;0;0.44119411806706554;-0.2174774530560776;-1.0
4f918bc31d89ee2ee8ea4e5c6eb8310e;0.0;57566138;6.1;3.20000005;4.0;f;1.0;False;5.31615925058548;-1;0;-0.15090409934592794;-0.2174774530560776;-1.0
fcdd9d540665adf10ee064853c3feec0;0.0;57566138;9.8;10.0;0.0;f;1.0;False;5.31615925058548;-1;0;1.8836996337538796;-0.2174774530560776;-1.0
baff1d94c962ab2d60e6a799ac31903e;0.0;57566138;0.0;0.0;52.0;f;1.0;True;5.31615925058548;-1;0;-1.1083647016286635;-0.2174774530560776;-1.0
6dc061cb4ab5417e9217a001ca156fd6;0.0;57566138;0.0;0.0;48.0;f;1.0;True;5.31615925058548;-1;0;-1.1083647016286635;-0.2174774530560776;-1.0
f23d82d2a66fbeb60679621a49b1b7b8;0.0;57566138;0.0;0.0;56.0;f;1.0;True;5.31615925058548;-1;0;-1.1083647016286635;-0.2174774530560776;-1.0
4db7ce801f4544c89dcbbe15954ec92f;0.0;57566138;0.6;0.400000006;20.0;f;1.0;True;5.31615925058548;-1;0;-0.9886821264181231;-0.2174774530560776;-1.0
ca40dc2b2c2437ba8a3f60434e60c9e4;0.0;57566138;0.0;0.0;40.0;f;1.0;True;5.31615925058548;-1;0;-1.1083647016286635;-0.2174774530560776;-1.0
1af1aa4ef9865b994a6272b547392431;0.0;57566138;0.0;0.0;54.0;f;1.0;True;5.31615925058548;-1;0;-1.1083647016286635;-0.2174774530560776;-1.0
969604278490ad220b35f229482757b0;0.0;57566138;0.0;0.0;38.0;f;1.0;True;5.31615925058548;-1;0;-1.1083647016286635;-0.2174774530560776;-1.0
5a2e37c83dd75ff104b3279ba5a1c1fc;0.0;57566138;5.2;2.20000005;14.0;t;1.0;False;5.31615925058548;-1;0;-0.4501105328841823;-0.2174774530560776;-1.0
f2ceefdc3742832a178d261dcb07bf51;0.0;57566138;6.7;1.60000002;4.0;t;1.0;False;5.31615925058548;-1;0;-0.6296344019833279;-0.2174774530560776;-1.0
e46d6445b5c18eb2ae24f418f1566e4f;0.0;57566143;4.1;5.0999999;0.0;f;1.0;True;5.31615925058548;-1;0;0.5111585525894082;-0.2174774530560776;-1.0
74c36991c00f9b3b20e9010a93eeae07;0.0;57566143;0.3;0.8999999759999999;0.0;f;1.0;True;5.31615925058548;-1;0;-1.0828023134327172;-0.2174774530560776;-1.0
445cbdd6516a587d0f69ae2baad6f06d;0.0;57566143;6.7;6.30000019;0.0;f;1.0;False;5.31615925058548;-1;0;0.9665760611815349;-0.2174774530560776;-1.0
a9818fcf6a994a3fcb385959cda7e505;0.0;57566143;0.0;0.0;0.0;f;1.0;True;5.31615925058548;-1;0;-1.4243653532240605;-0.2174774530560776;-1.0
ca08ae9b69713ae41a5b4e60b1e3dda1;0.0;57566143;0.5;1.5;0.0;f;1.0;True;5.31615925058548;-1;0;-0.855093605057908;-0.2174774530560776;-1.0
d1052676438024cbeb84167d07fb4a5e;0.0;57566143;5.2;6.4000001;0.0;f;1.0;True;5.31615925058548;-1;0;1.0045274769029733;-0.2174774530560776;-1.0
40204932e352f2e662f2a7819cc2d1d6;0.0;57566143;0.5;1.60000002;0.0;f;1.0;True;5.31615925058548;-1;0;-0.8171421475898746;-0.2174774530560776;-1.0
6a66452870d3ed1b0d116fd96c72a5c0;0.0;57566143;4.4;3.5;0.0;f;1.0;True;5.31615925058548;-1;0;-0.096064607503038;-0.2174774530560776;-1.0
